0.,-4.223723833286245e-6
0.00031250000000000006,-4.098769993845956e-6
0.0006250000000000001,-3.960584482891013e-6
0.0009375000000000002,-3.8091682872434137e-6
0.0012500000000000002,-3.644522393725149e-6
0.0015625000000000003,-3.466647789158214e-6
0.0018750000000000004,-3.2755454603646053e-6
0.0021875,-3.0712163941663144e-6
0.0025000000000000005,-2.8536615773853375e-6
0.0028125000000000008,-2.6228819968436688e-6
0.0031250000000000006,-2.3788786393633025e-6
0.0034375000000000005,-2.1216524917662333e-6
0.0037500000000000007,-1.8512045408744555e-6
0.004062500000000001,-1.5675357735099633e-6
0.004375,-1.2706471764947521e-6
0.004687500000000001,-9.605397366508147e-7
0.005000000000000001,-6.372144408001464e-7
0.005312500000000001,-3.0067227576474163e-7
0.0056250000000000015,4.9085771633405305e-8
0.005937500000000001,4.120587145722989e-7
0.00625,7.882455662299453e-7
0.006562500000000001,1.1776453397843517e-6
0.006875000000000001,1.5802570484135225e-6
0.0071875,1.9960797052954623e-6
0.007500000000000001,2.4251123236081783e-6
0.0078125,2.8673539165296742e-6
0.008125,3.322803497237958e-6
0.0084375,3.7914600789110338e-6
0.00875,4.273322674726908e-6
0.009062500000000001,4.768390297863584e-6
0.009375000000000001,5.27666196149907e-6
0.009687500000000002,5.79813667881137e-6
0.010000000000000002,6.332813462978491e-6
0.010312500000000002,6.880691271381752e-6
0.010625,7.441769163893088e-6
0.010937500000000001,8.016046153368715e-6
0.011250000000000001,8.603521252664836e-6
0.011562500000000002,9.204193474637665e-6
0.011875000000000002,9.818061832143409e-6
0.0121875,0.000010445125338038272
0.0125,0.000011085383005178472
0.013125000000000001,0.000012405476874619709
0.013750000000000002,0.000013778335543316786
0.014375,0.000015203951114119378
0.015000000000000001,0.000016682315689877157
0.015625,0.000018213421373439803
0.01625,0.000019797260267656982
0.016875,0.000021433824475378367
0.0175,0.000023123106099453634
0.018125000000000002,0.000024865097242732455
0.018750000000000003,0.000026659790008064507
0.019375000000000003,0.00002850717649829945
0.020000000000000004,0.00003040724881628698
0.020625000000000004,0.000032359998539620184
0.02125,0.00003436541823124714
0.021875000000000002,0.00003642349999144318
0.022500000000000003,0.00003853423592048357
0.023125000000000003,0.00004069761811864364
0.023750000000000004,0.00004291363868619866
0.024375,0.000045182289723423965
0.025,0.00004750356333059483
0.025625000000000002,0.00004987745160798657
0.026250000000000002,0.00005230394665587449
0.026875,0.000054783040574533866
0.0275,0.00005731472546424003
0.028125,0.00005989899342526828
0.02875,0.00006253583655789392
0.029375000000000002,0.00006522524696239223
0.03,0.00006796721673903851
0.030625,0.0000707617368386114
0.03125,0.00007360880041826474
0.031875,0.00007650839957569949
0.0325,0.00007946052640861658
0.033125,0.00008246517301471692
0.03375,0.00008552233149170144
0.034375,0.00008863199393727108
0.035,0.00009179415244912676
0.035625000000000004,0.00009500879912496945
0.03625,0.00009827592606249999
0.036875,0.00010159552535941938
0.0375,0.00010496758911342859
0.038125,0.00010839210942222844
0.03875,0.00011186907838351997
0.039375,0.00011539848809500403
0.04,0.00011898033065438162
0.040625,0.00012261459616593707
0.04125,0.0001263012786007098
0.041875,0.00013004037005382634
0.0425,0.0001338318626204133
0.043125000000000004,0.00013767574839559718
0.04375,0.00014157201947450458
0.044375,0.000145520667952262
0.045,0.0001495216859239961
0.045625,0.00015357506548483336
0.04625,0.00015768079872990033
0.046875,0.0001618388777543236
0.0475,0.00016604929465322978
0.048125,0.00017031204152174532
0.04875,0.00017462711045499685
0.049375,0.00017899449354811088
0.05,0.00018341418289621406
0.052500000000000005,0.00020161583161745886
0.05500000000000001,0.0002206537455444752
0.0575,0.00024052741860060308
0.060000000000000005,0.0002612363447091826
0.0625,0.0002827799993720872
0.065,0.0003051578920105855
0.0675,0.0003283695163832575
0.07,0.0003524143662486837
0.07250000000000001,0.0003772919107673821
0.07500000000000001,0.0004030016649330978
0.07750000000000001,0.0004295431223396511
0.08000000000000002,0.00045691577658086245
0.08250000000000002,0.0004851190895971761
0.085,0.0005141525828335319
0.08750000000000001,0.0005440157497189908
0.09000000000000001,0.0005747080836826133
0.09250000000000001,0.0006062287671564849
0.09500000000000001,0.0006385775712446887
0.0975,0.0006717539880819394
0.1,0.0007057575098029522
0.10250000000000001,0.000740586691897874
0.10500000000000001,0.0007762418725592996
0.1075,0.0008127225407334977
0.11,0.0008500281853667357
0.1125,0.0008881571606814306
0.115,0.0009271099903304362
0.11750000000000001,0.0009668861600417117
0.12,0.0010074851555432146
0.1225,0.0010489051213679033
0.125,0.0010911467758393135
0.1275,0.0011342096014670944
0.13,0.0011780930807608959
0.1325,0.001222795131399898
0.135,0.001268316683542637
0.1375,0.0013146572164804522
0.14,0.0013618162095046839
0.14250000000000002,0.0014097913362764196
0.145,0.0014585837559535104
0.1475,0.0015081929446089874
0.15,0.001558618378315881
0.1525,0.0016098574695528694
0.155,0.0016619116236414365
0.1575,0.0017147803134363031
0.16,0.0017684630117921903
0.1625,0.0018229568528410505
0.165,0.001878263505232317
0.1675,0.0019343824386023997
0.17,0.001991313122587712
0.17250000000000001,0.0020490523958091623
0.175,0.002107602207408449
0.1775,0.0021669620238036758
0.18,0.0022271313114129434
0.1825,0.002288106596181802
0.185,0.002349890124908533
0.1875,0.002412481360792929
0.19,0.002475879767034783
0.1925,0.002540081539739968
0.195,0.002605089240527664
0.1975,0.002670902329379356
0.2,0.0027375202662765262
0.20500000000000002,0.002873161125117338
0.21000000000000002,0.0030120141740178664
0.215,0.003154066937585447
0.22,0.0032993224431948965
0.225,0.003447767424896283
