Q2,Fa,FaErr
-0.233522727273,0.0,0.0
0.04375,-0.442620341398,1.13283133711
0.125,-1.08648829742,0.187348179313
0.25,-0.97262115956,0.0998154083186
0.35,-0.839783304862,0.101104549591
0.5,-0.551749736662,0.123253537964
0.7,-0.424339272729,0.132839337527
0.9,-0.335362154623,0.151733318304
1.1,-0.344368389898,0.127166432092
1.6,-0.305344655223,0.0754058961808
3.0,-0.196066327452,0.0810131905031
5.0,-0.457044486136,0.26182162564
6.27102272727,-0.00990545627244,0.0
