0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.716428029919,0.0724151333812,-0.152177423096,0.00905477732365,0.0218459507838,0.0159749441513,0.00856094705173,0.00900175575172,0.0171941220056,0.0151391374801,0.0115540923081,0.00893964611285,0.00355449379871,0.0010613032926,0.0013898287537,0.0,0.0
0.0,0.0,0.0,0.0724151333812,0.631054543549,0.605162601934,0.0271921002237,0.0174497378522,0.0263867977128,0.0146782246396,0.0106649723736,0.0143192750265,0.0154929369645,0.0138633488982,0.0132388194483,0.00822989647514,0.00317945777403,-0.00198009682554,0.0,0.0
0.0,0.0,0.0,-0.152177423096,0.605162601934,2.32380805957,0.204028447382,0.0331992844763,0.035094340216,0.0166331437312,0.010741817354,0.0304640958467,0.0223460753915,0.0105289976255,0.0112668686474,0.00260429330898,-0.00201022361987,-0.00780613571649,0.0,0.0
0.0,0.0,0.0,0.00905477732365,0.0271921002237,0.204028447382,0.111160773884,0.0176513825133,0.00470378363291,0.00425829843444,0.00513319114402,0.00877423168622,0.00666731089208,0.00323653201401,0.00259574579121,0.000985111797852,-0.000450692478165,-9.49736270797e-05,0.0,0.0
0.0,0.0,0.0,0.0218459507838,0.0174497378522,0.0331992844763,0.0176513825133,0.0326271152056,0.0134422944504,0.00418816222199,0.00450697313287,0.00701888390544,0.00602097791671,0.00431963998109,0.0038848828359,0.00198212886671,0.000623176756569,-0.000865483913249,0.0,0.0
0.0,0.0,0.0,0.0159749441513,0.0263867977128,0.035094340216,0.00470378363291,0.0134422944504,0.0209872286793,0.00751438246922,0.00328440298811,0.00585622466625,0.00592684114442,0.00453072379162,0.00441755459646,0.0022708041223,0.000937409614427,-0.00212302889234,0.0,0.0
0.0,0.0,0.0,0.00856094705173,0.0146782246396,0.0166331437312,0.00425829843444,0.00418816222199,0.00751438246922,0.00959902268843,0.00421513436709,0.00336085964712,0.00476489420729,0.00442402782257,0.00378020919947,0.00220653224659,0.00108948413265,-0.000225233821367,0.0,0.0
0.0,0.0,0.0,0.00900175575172,0.0106649723736,0.010741817354,0.00513319114402,0.00450697313287,0.00328440298811,0.00421513436709,0.00871958434308,0.00465394535546,0.00346573288531,0.00374230382794,0.00318905113001,0.00212402428879,0.00100780873464,0.000916564806664,0.0,0.0
0.0,0.0,0.0,0.0171941220056,0.0143192750265,0.0304640958467,0.00877423168622,0.00701888390544,0.00585622466625,0.00336085964712,0.00465394535546,0.0143783714497,0.00860529558252,0.00537313068601,0.00445206099471,0.00250117863568,0.00122572904254,0.000112909248084,0.0,0.0
0.0,0.0,0.0,0.0151391374801,0.0154929369645,0.0223460753915,0.00666731089208,0.00602097791671,0.00592684114442,0.00476489420729,0.00346573288531,0.00860529558252,0.0194531771474,0.0113322479165,0.00557477745306,0.00322164262595,0.00181690116852,0.000348332938593,0.0,0.0
0.0,0.0,0.0,0.0115540923081,0.0138633488982,0.0105289976255,0.00323653201401,0.00431963998109,0.00453072379162,0.00442402782257,0.00374230382794,0.00537313068601,0.0113322479165,0.0177655031304,0.0104116275861,0.00321105895333,0.00148078576779,0.000806386020867,0.0,0.0
0.0,0.0,0.0,0.00893964611285,0.0132388194483,0.0112668686474,0.00259574579121,0.0038848828359,0.00441755459646,0.00378020919947,0.00318905113001,0.00445206099471,0.00557477745306,0.0104116275861,0.0127872491037,0.00398257885507,0.000507230766272,-4.33582513517e-05,0.0,0.0
0.0,0.0,0.0,0.00355449379871,0.00822989647514,0.00260429330898,0.000985111797852,0.00198212886671,0.0022708041223,0.00220653224659,0.00212402428879,0.00250117863568,0.00322164262595,0.00321105895333,0.00398257885507,0.0052094283276,0.000816500922794,-6.9555034459e-05,0.0,0.0
0.0,0.0,0.0,0.0010613032926,0.00317945777403,-0.00201022361987,-0.000450692478165,0.000623176756569,0.000937409614427,0.00108948413265,0.00100780873464,0.00122572904254,0.00181690116852,0.00148078576779,0.000507230766272,0.000816500922794,0.00322402351218,6.34240618908e-05,0.0,0.0
0.0,0.0,0.0,0.0013898287537,-0.00198009682554,-0.00780613571649,-9.49736270797e-05,-0.000865483913249,-0.00212302889234,-0.000225233821367,0.000916564806664,0.000112909248084,0.000348332938593,0.000806386020867,-4.33582513517e-05,-6.9555034459e-05,6.34240618908e-05,0.0233635406527,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
