Q2,Fa,FaErr
-0.233522727273,0.0,0.0
0.04375,-0.419556623273,1.19821808973
0.125,-1.08193318603,0.188187194554
0.25,-0.970383482519,0.100094531682
0.35,-0.836461825371,0.10159688545
0.5,-0.546290147868,0.124830931523
0.7,-0.41950645088,0.134938737437
0.9,-0.332390203661,0.153743549645
1.1,-0.343812536521,0.127508985883
1.6,-0.30644063293,0.0750211700613
3.0,-0.196290864965,0.0807884093478
5.0,-0.457112594962,0.261844136795
6.27102272727,-0.0101539359729,0.0
