0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.28330683835,0.0437927069802,0.00623688088283,0.00198848764847,0.0172531221369,0.00522042099918,0.00920165690417,0.0104126902181,-0.0019851415892,0.00475365618362,-0.0106266933121,0.0
0.0,0.0437927069802,0.0350993402917,0.00333552591124,0.00347902405621,0.00533256781952,0.00421384030418,0.00314454388015,0.00231336172238,0.000615169448302,0.000792170831424,-0.000953770540283,0.0
0.0,0.00623688088283,0.00333552591124,0.00996311573781,0.00349261836001,0.00268383679799,0.00214044039872,0.00204498707369,0.00172574900706,0.000311528398449,0.000815134930475,0.000921720331799,0.0
0.0,0.00198848764847,0.00347902405621,0.00349261836001,0.010222129948,0.00379962880897,0.00347985310896,0.00251235802779,0.00156617010468,0.000958568146788,0.00075341440963,0.00122229869802,0.0
0.0,0.0172531221369,0.00533256781952,0.00268383679799,0.00379962880897,0.0151914346207,0.0074758707332,0.00728348118395,0.0048627726997,0.00197205512514,0.00187398234087,9.71593932616e-05,0.0
0.0,0.00522042099918,0.00421384030418,0.00214044039872,0.00347985310896,0.0074758707332,0.0176462895947,0.00817762869014,0.00537159294701,0.00260982394792,0.00164007118346,0.000402832354088,0.0
0.0,0.00920165690417,0.00314454388015,0.00204498707369,0.00251235802779,0.00728348118395,0.00817762869014,0.0230229998836,0.00826653568812,0.00279354837036,0.00209346967346,-0.000299723693764,0.0
0.0,0.0104126902181,0.00231336172238,0.00172574900706,0.00156617010468,0.0048627726997,0.00537159294701,0.00826653568812,0.016171301451,0.00207664047419,0.00171956844352,-0.000510579967197,0.0
0.0,-0.0019851415892,0.000615169448302,0.000311528398449,0.000958568146788,0.00197205512514,0.00260982394792,0.00279354837036,0.00207664047419,0.00568604917882,0.000628471576891,0.000436927915509,0.0
0.0,0.00475365618362,0.000792170831424,0.000815134930475,0.00075341440963,0.00187398234087,0.00164007118346,0.00209346967346,0.00171956844352,0.000628471576891,0.0065631370355,-6.09024292606e-05,0.0
0.0,-0.0106266933121,-0.000953770540283,0.000921720331799,0.00122229869802,9.71593932616e-05,0.000402832354088,-0.000299723693764,-0.000510579967197,0.000436927915509,-6.09024292606e-05,0.068550563653,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
